location,date,time,congestion_level
Bursa - Nilufer,23-03-2025,15:00,5
Bursa - Nilufer,23-03-2025,16:00,7
Bursa - Nilufer,23-03-2025,17:00,9
Bursa - Nilufer,23-03-2025,18:00,9
Bursa - Nilufer,23-03-2025,19:00,9
Bursa - Nilufer,23-03-2025,20:00,0
Bursa - Nilufer,23-03-2025,21:00,1
Bursa - Nilufer,23-03-2025,22:00,1
Bursa - Nilufer,23-03-2025,23:00,2
Istanbul - Kadikoy,24-03-2025,00:00,5
Istanbul - Kadikoy,24-03-2025,01:00,0
Istanbul - Kadikoy,24-03-2025,02:00,4
Istanbul - Kadikoy,24-03-2025,03:00,0
Istanbul - Kadikoy,24-03-2025,04:00,1
Istanbul - Kadikoy,24-03-2025,05:00,4
Istanbul - Kadikoy,24-03-2025,06:00,4
Istanbul - Kadikoy,24-03-2025,07:00,7
Istanbul - Kadikoy,24-03-2025,08:00,6
Istanbul - Kadikoy,24-03-2025,09:00,10
Istanbul - Kadikoy,24-03-2025,10:00,6
Istanbul - Kadikoy,24-03-2025,11:00,6
Istanbul - Kadikoy,24-03-2025,12:00,4
Istanbul - Kadikoy,24-03-2025,13:00,4
Istanbul - Kadikoy,24-03-2025,14:00,3
Istanbul - Kadikoy,24-03-2025,15:00,5
Istanbul - Kadikoy,24-03-2025,16:00,7
Istanbul - Kadikoy,24-03-2025,17:00,10
Istanbul - Kadikoy,24-03-2025,18:00,6
Istanbul - Kadikoy,24-03-2025,19:00,8
Istanbul - Kadikoy,24-03-2025,20:00,0
Istanbul - Kadikoy,24-03-2025,21:00,4
Istanbul - Kadikoy,24-03-2025,22:00,0
Istanbul - Kadikoy,24-03-2025,23:00,0
Istanbul - Besiktas,24-03-2025,00:00,1
Istanbul - Besiktas,24-03-2025,01:00,2
Istanbul - Besiktas,24-03-2025,02:00,4
Istanbul - Besiktas,24-03-2025,03:00,5
Istanbul - Besiktas,24-03-2025,04:00,3
Istanbul - Besiktas,24-03-2025,05:00,1
Istanbul - Besiktas,24-03-2025,06:00,1
Istanbul - Besiktas,24-03-2025,07:00,10
Istanbul - Besiktas,24-03-2025,08:00,6
Istanbul - Besiktas,24-03-2025,09:00,8
Istanbul - Besiktas,24-03-2025,10:00,3
Istanbul - Besiktas,24-03-2025,11:00,3
Istanbul - Besiktas,24-03-2025,12:00,7
Istanbul - Besiktas,24-03-2025,13:00,6
Istanbul - Besiktas,24-03-2025,14:00,6
Istanbul - Besiktas,24-03-2025,15:00,4
Istanbul - Besiktas,24-03-2025,16:00,5
Istanbul - Besiktas,24-03-2025,17:00,8
Istanbul - Besiktas,24-03-2025,18:00,9
Istanbul - Besiktas,24-03-2025,19:00,9
Istanbul - Besiktas,24-03-2025,20:00,3
Istanbul - Besiktas,24-03-2025,21:00,4
Istanbul - Besiktas,24-03-2025,22:00,5
Istanbul - Besiktas,24-03-2025,23:00,1
Ankara - Cankaya,24-03-2025,00:00,0
Ankara - Cankaya,24-03-2025,01:00,5
Ankara - Cankaya,24-03-2025,02:00,2
Ankara - Cankaya,24-03-2025,03:00,1
Ankara - Cankaya,24-03-2025,04:00,3
Ankara - Cankaya,24-03-2025,05:00,4
Ankara - Cankaya,24-03-2025,06:00,3
Ankara - Cankaya,24-03-2025,07:00,9
Ankara - Cankaya,24-03-2025,08:00,6
Ankara - Cankaya,24-03-2025,09:00,6
Ankara - Cankaya,24-03-2025,10:00,5
Ankara - Cankaya,24-03-2025,11:00,5
Ankara - Cankaya,24-03-2025,12:00,7
Ankara - Cankaya,24-03-2025,13:00,7
Ankara - Cankaya,24-03-2025,14:00,6
Ankara - Cankaya,24-03-2025,15:00,6
Ankara - Cankaya,24-03-2025,16:00,3
Ankara - Cankaya,24-03-2025,17:00,10
Ankara - Cankaya,24-03-2025,18:00,9
Ankara - Cankaya,24-03-2025,19:00,8
Ankara - Cankaya,24-03-2025,20:00,0
Ankara - Cankaya,24-03-2025,21:00,0
Ankara - Cankaya,24-03-2025,22:00,1
Ankara - Cankaya,24-03-2025,23:00,5
Izmir - Alsancak,24-03-2025,00:00,2
Izmir - Alsancak,24-03-2025,01:00,4
Izmir - Alsancak,24-03-2025,02:00,1
Izmir - Alsancak,24-03-2025,03:00,1
Izmir - Alsancak,24-03-2025,04:00,1
Izmir - Alsancak,24-03-2025,05:00,3
Izmir - Alsancak,24-03-2025,06:00,4
Izmir - Alsancak,24-03-2025,07:00,9
Izmir - Alsancak,24-03-2025,08:00,6
Izmir - Alsancak,24-03-2025,09:00,8
Izmir - Alsancak,24-03-2025,10:00,7
Izmir - Alsancak,24-03-2025,11:00,3
Izmir - Alsancak,24-03-2025,12:00,3
Izmir - Alsancak,24-03-2025,13:00,3
Izmir - Alsancak,24-03-2025,14:00,7
Izmir - Alsancak,24-03-2025,15:00,4
Izmir - Alsancak,24-03-2025,16:00,4
Izmir - Alsancak,24-03-2025,17:00,10
Izmir - Alsancak,24-03-2025,18:00,9
Izmir - Alsancak,24-03-2025,19:00,9
Izmir - Alsancak,24-03-2025,20:00,0
Izmir - Alsancak,24-03-2025,21:00,5
Izmir - Alsancak,24-03-2025,22:00,4
Izmir - Alsancak,24-03-2025,23:00,3
Bursa - Nilufer,24-03-2025,00:00,0
Bursa - Nilufer,24-03-2025,01:00,0
Bursa - Nilufer,24-03-2025,02:00,0
Bursa - Nilufer,24-03-2025,03:00,5
Bursa - Nilufer,24-03-2025,04:00,3
Bursa - Nilufer,24-03-2025,05:00,5
Bursa - Nilufer,24-03-2025,06:00,1
Bursa - Nilufer,24-03-2025,07:00,8
Bursa - Nilufer,24-03-2025,08:00,10
Bursa - Nilufer,24-03-2025,09:00,8
Bursa - Nilufer,24-03-2025,10:00,5
Bursa - Nilufer,24-03-2025,11:00,6
Bursa - Nilufer,24-03-2025,12:00,4
Bursa - Nilufer,24-03-2025,13:00,3
Bursa - Nilufer,24-03-2025,14:00,5
Bursa - Nilufer,24-03-2025,15:00,6
Bursa - Nilufer,24-03-2025,16:00,6
Bursa - Nilufer,24-03-2025,17:00,7
Bursa - Nilufer,24-03-2025,18:00,7
Bursa - Nilufer,24-03-2025,19:00,6
Bursa - Nilufer,24-03-2025,20:00,1
Bursa - Nilufer,24-03-2025,21:00,2
Bursa - Nilufer,24-03-2025,22:00,0
Bursa - Nilufer,24-03-2025,23:00,4
Istanbul - Kadikoy,25-03-2025,00:00,1
Istanbul - Kadikoy,25-03-2025,01:00,4
Istanbul - Kadikoy,25-03-2025,02:00,5
Istanbul - Kadikoy,25-03-2025,03:00,0
Istanbul - Kadikoy,25-03-2025,04:00,4
Istanbul - Kadikoy,25-03-2025,05:00,3
Istanbul - Kadikoy,25-03-2025,06:00,3
Istanbul - Kadikoy,25-03-2025,07:00,9
Istanbul - Kadikoy,25-03-2025,08:00,10
Istanbul - Kadikoy,25-03-2025,09:00,9
Istanbul - Kadikoy,25-03-2025,10:00,3
Istanbul - Kadikoy,25-03-2025,11:00,3
Istanbul - Kadikoy,25-03-2025,12:00,4
Istanbul - Kadikoy,25-03-2025,13:00,6
Istanbul - Kadikoy,25-03-2025,14:00,5
Istanbul - Kadikoy,25-03-2025,15:00,6
Istanbul - Kadikoy,25-03-2025,16:00,5
Istanbul - Kadikoy,25-03-2025,17:00,6
Istanbul - Kadikoy,25-03-2025,18:00,6
Istanbul - Kadikoy,25-03-2025,19:00,9
Istanbul - Kadikoy,25-03-2025,20:00,4
Istanbul - Kadikoy,25-03-2025,21:00,4
Istanbul - Kadikoy,25-03-2025,22:00,0
Istanbul - Kadikoy,25-03-2025,23:00,0
Istanbul - Besiktas,25-03-2025,00:00,3
Istanbul - Besiktas,25-03-2025,01:00,3
Istanbul - Besiktas,25-03-2025,02:00,2
Istanbul - Besiktas,25-03-2025,03:00,4
Istanbul - Besiktas,25-03-2025,04:00,1
Istanbul - Besiktas,25-03-2025,05:00,2
Istanbul - Besiktas,25-03-2025,06:00,3
Istanbul - Besiktas,25-03-2025,07:00,7
Istanbul - Besiktas,25-03-2025,08:00,6
Istanbul - Besiktas,25-03-2025,09:00,10
Istanbul - Besiktas,25-03-2025,10:00,7
Istanbul - Besiktas,25-03-2025,11:00,6
Istanbul - Besiktas,25-03-2025,12:00,7
Istanbul - Besiktas,25-03-2025,13:00,6
Istanbul - Besiktas,25-03-2025,14:00,6
Istanbul - Besiktas,25-03-2025,15:00,3
Istanbul - Besiktas,25-03-2025,16:00,7
Istanbul - Besiktas,25-03-2025,17:00,8
Istanbul - Besiktas,25-03-2025,18:00,7
Istanbul - Besiktas,25-03-2025,19:00,7
Istanbul - Besiktas,25-03-2025,20:00,4
Istanbul - Besiktas,25-03-2025,21:00,2
Istanbul - Besiktas,25-03-2025,22:00,2
Istanbul - Besiktas,25-03-2025,23:00,0
Ankara - Cankaya,25-03-2025,00:00,4
Ankara - Cankaya,25-03-2025,01:00,4
Ankara - Cankaya,25-03-2025,02:00,3
Ankara - Cankaya,25-03-2025,03:00,5
Ankara - Cankaya,25-03-2025,04:00,4
Ankara - Cankaya,25-03-2025,05:00,4
Ankara - Cankaya,25-03-2025,06:00,1
Ankara - Cankaya,25-03-2025,07:00,8
Ankara - Cankaya,25-03-2025,08:00,10
Ankara - Cankaya,25-03-2025,09:00,7
Ankara - Cankaya,25-03-2025,10:00,7
Ankara - Cankaya,25-03-2025,11:00,4
Ankara - Cankaya,25-03-2025,12:00,3
Ankara - Cankaya,25-03-2025,13:00,7
Ankara - Cankaya,25-03-2025,14:00,5
Ankara - Cankaya,25-03-2025,15:00,4
Ankara - Cankaya,25-03-2025,16:00,4
Ankara - Cankaya,25-03-2025,17:00,7
Ankara - Cankaya,25-03-2025,18:00,8
Ankara - Cankaya,25-03-2025,19:00,10
Ankara - Cankaya,25-03-2025,20:00,2
Ankara - Cankaya,25-03-2025,21:00,3
Ankara - Cankaya,25-03-2025,22:00,2
Ankara - Cankaya,25-03-2025,23:00,2
Izmir - Alsancak,25-03-2025,00:00,3
Izmir - Alsancak,25-03-2025,01:00,0
Izmir - Alsancak,25-03-2025,02:00,0
Izmir - Alsancak,25-03-2025,03:00,3
Izmir - Alsancak,25-03-2025,04:00,0
Izmir - Alsancak,25-03-2025,05:00,0
Izmir - Alsancak,25-03-2025,06:00,1
Izmir - Alsancak,25-03-2025,07:00,6
Izmir - Alsancak,25-03-2025,08:00,10
Izmir - Alsancak,25-03-2025,09:00,10
Izmir - Alsancak,25-03-2025,10:00,6
Izmir - Alsancak,25-03-2025,11:00,7
Izmir - Alsancak,25-03-2025,12:00,6
Izmir - Alsancak,25-03-2025,13:00,6
Izmir - Alsancak,25-03-2025,14:00,5
Izmir - Alsancak,25-03-2025,15:00,7
Izmir - Alsancak,25-03-2025,16:00,4
Izmir - Alsancak,25-03-2025,17:00,8
Izmir - Alsancak,25-03-2025,18:00,6
Izmir - Alsancak,25-03-2025,19:00,9
Izmir - Alsancak,25-03-2025,20:00,1
Izmir - Alsancak,25-03-2025,21:00,5
Izmir - Alsancak,25-03-2025,22:00,3
Izmir - Alsancak,25-03-2025,23:00,4
Bursa - Nilufer,25-03-2025,00:00,1
Bursa - Nilufer,25-03-2025,01:00,4
Bursa - Nilufer,25-03-2025,02:00,0
Bursa - Nilufer,25-03-2025,03:00,0
Bursa - Nilufer,25-03-2025,04:00,3
Bursa - Nilufer,25-03-2025,05:00,2
Bursa - Nilufer,25-03-2025,06:00,2
Bursa - Nilufer,25-03-2025,07:00,6
Bursa - Nilufer,25-03-2025,08:00,8
Bursa - Nilufer,25-03-2025,09:00,9
Bursa - Nilufer,25-03-2025,10:00,5
Bursa - Nilufer,25-03-2025,11:00,7
Bursa - Nilufer,25-03-2025,12:00,7
Bursa - Nilufer,25-03-2025,13:00,6
Bursa - Nilufer,25-03-2025,14:00,6
Bursa - Nilufer,25-03-2025,15:00,4
Bursa - Nilufer,25-03-2025,16:00,6
Bursa - Nilufer,25-03-2025,17:00,9
Bursa - Nilufer,25-03-2025,18:00,7
Bursa - Nilufer,25-03-2025,19:00,10
Bursa - Nilufer,25-03-2025,20:00,4
Bursa - Nilufer,25-03-2025,21:00,3
Bursa - Nilufer,25-03-2025,22:00,5
Bursa - Nilufer,25-03-2025,23:00,3
Istanbul - Kadikoy,26-03-2025,00:00,5
Istanbul - Kadikoy,26-03-2025,01:00,4
Istanbul - Kadikoy,26-03-2025,02:00,5
Istanbul - Kadikoy,26-03-2025,03:00,3
Istanbul - Kadikoy,26-03-2025,04:00,5
Istanbul - Kadikoy,26-03-2025,05:00,0
Istanbul - Kadikoy,26-03-2025,06:00,3
Istanbul - Kadikoy,26-03-2025,07:00,9
Istanbul - Kadikoy,26-03-2025,08:00,7
Istanbul - Kadikoy,26-03-2025,09:00,6
Istanbul - Kadikoy,26-03-2025,10:00,4
Istanbul - Kadikoy,26-03-2025,11:00,4
Istanbul - Kadikoy,26-03-2025,12:00,5
Istanbul - Kadikoy,26-03-2025,13:00,7
Istanbul - Kadikoy,26-03-2025,14:00,6
Istanbul - Kadikoy,26-03-2025,15:00,5
Istanbul - Kadikoy,26-03-2025,16:00,3
Istanbul - Kadikoy,26-03-2025,17:00,7
Istanbul - Kadikoy,26-03-2025,18:00,10
Istanbul - Kadikoy,26-03-2025,19:00,8
Istanbul - Kadikoy,26-03-2025,20:00,2
Istanbul - Kadikoy,26-03-2025,21:00,4
Istanbul - Kadikoy,26-03-2025,22:00,4
Istanbul - Kadikoy,26-03-2025,23:00,1
Istanbul - Besiktas,26-03-2025,00:00,4
Istanbul - Besiktas,26-03-2025,01:00,5
Istanbul - Besiktas,26-03-2025,02:00,4
Istanbul - Besiktas,26-03-2025,03:00,2
Istanbul - Besiktas,26-03-2025,04:00,0
Istanbul - Besiktas,26-03-2025,05:00,3
Istanbul - Besiktas,26-03-2025,06:00,0
Istanbul - Besiktas,26-03-2025,07:00,7
Istanbul - Besiktas,26-03-2025,08:00,6
Istanbul - Besiktas,26-03-2025,09:00,8
Istanbul - Besiktas,26-03-2025,10:00,7
Istanbul - Besiktas,26-03-2025,11:00,4
Istanbul - Besiktas,26-03-2025,12:00,5
Istanbul - Besiktas,26-03-2025,13:00,5
Istanbul - Besiktas,26-03-2025,14:00,4
Istanbul - Besiktas,26-03-2025,15:00,6
Istanbul - Besiktas,26-03-2025,16:00,7
Istanbul - Besiktas,26-03-2025,17:00,7
Istanbul - Besiktas,26-03-2025,18:00,7
Istanbul - Besiktas,26-03-2025,19:00,10
Istanbul - Besiktas,26-03-2025,20:00,1
Istanbul - Besiktas,26-03-2025,21:00,5
Istanbul - Besiktas,26-03-2025,22:00,4
Istanbul - Besiktas,26-03-2025,23:00,1
Ankara - Cankaya,26-03-2025,00:00,3
Ankara - Cankaya,26-03-2025,01:00,4
Ankara - Cankaya,26-03-2025,02:00,5
Ankara - Cankaya,26-03-2025,03:00,2
Ankara - Cankaya,26-03-2025,04:00,4
Ankara - Cankaya,26-03-2025,05:00,3
Ankara - Cankaya,26-03-2025,06:00,4
Ankara - Cankaya,26-03-2025,07:00,9
Ankara - Cankaya,26-03-2025,08:00,7
Ankara - Cankaya,26-03-2025,09:00,9
Ankara - Cankaya,26-03-2025,10:00,7
Ankara - Cankaya,26-03-2025,11:00,4
Ankara - Cankaya,26-03-2025,12:00,3
Ankara - Cankaya,26-03-2025,13:00,4
Ankara - Cankaya,26-03-2025,14:00,5
Ankara - Cankaya,26-03-2025,15:00,4
Ankara - Cankaya,26-03-2025,16:00,5
Ankara - Cankaya,26-03-2025,17:00,10
Ankara - Cankaya,26-03-2025,18:00,10
Ankara - Cankaya,26-03-2025,19:00,6
Ankara - Cankaya,26-03-2025,20:00,1
Ankara - Cankaya,26-03-2025,21:00,5
Ankara - Cankaya,26-03-2025,22:00,2
Ankara - Cankaya,26-03-2025,23:00,0
Izmir - Alsancak,26-03-2025,00:00,0
Izmir - Alsancak,26-03-2025,01:00,1
Izmir - Alsancak,26-03-2025,02:00,4
Izmir - Alsancak,26-03-2025,03:00,2
Izmir - Alsancak,26-03-2025,04:00,3
Izmir - Alsancak,26-03-2025,05:00,2
Izmir - Alsancak,26-03-2025,06:00,4
Izmir - Alsancak,26-03-2025,07:00,7
Izmir - Alsancak,26-03-2025,08:00,6
Izmir - Alsancak,26-03-2025,09:00,9
Izmir - Alsancak,26-03-2025,10:00,3
Izmir - Alsancak,26-03-2025,11:00,4
Izmir - Alsancak,26-03-2025,12:00,3
Izmir - Alsancak,26-03-2025,13:00,5
Izmir - Alsancak,26-03-2025,14:00,7
Izmir - Alsancak,26-03-2025,15:00,7
Izmir - Alsancak,26-03-2025,16:00,4
Izmir - Alsancak,26-03-2025,17:00,7
Izmir - Alsancak,26-03-2025,18:00,8
Izmir - Alsancak,26-03-2025,19:00,6
Izmir - Alsancak,26-03-2025,20:00,1
Izmir - Alsancak,26-03-2025,21:00,0
Izmir - Alsancak,26-03-2025,22:00,2
Izmir - Alsancak,26-03-2025,23:00,4
Bursa - Nilufer,26-03-2025,00:00,3
Bursa - Nilufer,26-03-2025,01:00,2
Bursa - Nilufer,26-03-2025,02:00,0
Bursa - Nilufer,26-03-2025,03:00,4
Bursa - Nilufer,26-03-2025,04:00,5
Bursa - Nilufer,26-03-2025,05:00,5
Bursa - Nilufer,26-03-2025,06:00,2
Bursa - Nilufer,26-03-2025,07:00,7
Bursa - Nilufer,26-03-2025,08:00,6
Bursa - Nilufer,26-03-2025,09:00,6
Bursa - Nilufer,26-03-2025,10:00,5
Bursa - Nilufer,26-03-2025,11:00,7
Bursa - Nilufer,26-03-2025,12:00,7
Bursa - Nilufer,26-03-2025,13:00,4
Bursa - Nilufer,26-03-2025,14:00,5
Bursa - Nilufer,26-03-2025,15:00,5
Bursa - Nilufer,26-03-2025,16:00,3
Bursa - Nilufer,26-03-2025,17:00,7
Bursa - Nilufer,26-03-2025,18:00,9
Bursa - Nilufer,26-03-2025,19:00,10
Bursa - Nilufer,26-03-2025,20:00,2
Bursa - Nilufer,26-03-2025,21:00,0
Bursa - Nilufer,26-03-2025,22:00,5
Bursa - Nilufer,26-03-2025,23:00,2
Istanbul - Kadikoy,27-03-2025,00:00,3
Istanbul - Kadikoy,27-03-2025,01:00,1
Istanbul - Kadikoy,27-03-2025,02:00,2
Istanbul - Kadikoy,27-03-2025,03:00,0
Istanbul - Kadikoy,27-03-2025,04:00,5
Istanbul - Kadikoy,27-03-2025,05:00,3
Istanbul - Kadikoy,27-03-2025,06:00,5
Istanbul - Kadikoy,27-03-2025,07:00,9
Istanbul - Kadikoy,27-03-2025,08:00,6
Istanbul - Kadikoy,27-03-2025,09:00,6
Istanbul - Kadikoy,27-03-2025,10:00,4
Istanbul - Kadikoy,27-03-2025,11:00,6
Istanbul - Kadikoy,27-03-2025,12:00,4
Istanbul - Kadikoy,27-03-2025,13:00,5
Istanbul - Kadikoy,27-03-2025,14:00,7
Istanbul - Kadikoy,27-03-2025,15:00,4
Istanbul - Kadikoy,27-03-2025,16:00,7
Istanbul - Kadikoy,27-03-2025,17:00,6
Istanbul - Kadikoy,27-03-2025,18:00,10
Istanbul - Kadikoy,27-03-2025,19:00,10
Istanbul - Kadikoy,27-03-2025,20:00,4
Istanbul - Kadikoy,27-03-2025,21:00,4
Istanbul - Kadikoy,27-03-2025,22:00,3
Istanbul - Kadikoy,27-03-2025,23:00,0
Istanbul - Besiktas,27-03-2025,00:00,2
Istanbul - Besiktas,27-03-2025,01:00,2
Istanbul - Besiktas,27-03-2025,02:00,3
Istanbul - Besiktas,27-03-2025,03:00,5
Istanbul - Besiktas,27-03-2025,04:00,3
Istanbul - Besiktas,27-03-2025,05:00,0
Istanbul - Besiktas,27-03-2025,06:00,1
Istanbul - Besiktas,27-03-2025,07:00,7
Istanbul - Besiktas,27-03-2025,08:00,8
Istanbul - Besiktas,27-03-2025,09:00,8
Istanbul - Besiktas,27-03-2025,10:00,3
Istanbul - Besiktas,27-03-2025,11:00,3
Istanbul - Besiktas,27-03-2025,12:00,7
Istanbul - Besiktas,27-03-2025,13:00,6
Istanbul - Besiktas,27-03-2025,14:00,6
Istanbul - Besiktas,27-03-2025,15:00,6
Istanbul - Besiktas,27-03-2025,16:00,6
Istanbul - Besiktas,27-03-2025,17:00,10
Istanbul - Besiktas,27-03-2025,18:00,6
Istanbul - Besiktas,27-03-2025,19:00,6
Istanbul - Besiktas,27-03-2025,20:00,0
Istanbul - Besiktas,27-03-2025,21:00,0
Istanbul - Besiktas,27-03-2025,22:00,4
Istanbul - Besiktas,27-03-2025,23:00,4
Ankara - Cankaya,27-03-2025,00:00,5
Ankara - Cankaya,27-03-2025,01:00,2
Ankara - Cankaya,27-03-2025,02:00,0
Ankara - Cankaya,27-03-2025,03:00,0
Ankara - Cankaya,27-03-2025,04:00,5
Ankara - Cankaya,27-03-2025,05:00,1
Ankara - Cankaya,27-03-2025,06:00,5
Ankara - Cankaya,27-03-2025,07:00,10
Ankara - Cankaya,27-03-2025,08:00,9
Ankara - Cankaya,27-03-2025,09:00,7
Ankara - Cankaya,27-03-2025,10:00,3
Ankara - Cankaya,27-03-2025,11:00,4
Ankara - Cankaya,27-03-2025,12:00,7
Ankara - Cankaya,27-03-2025,13:00,5
Ankara - Cankaya,27-03-2025,14:00,5
Ankara - Cankaya,27-03-2025,15:00,5
Ankara - Cankaya,27-03-2025,16:00,7
Ankara - Cankaya,27-03-2025,17:00,6
Ankara - Cankaya,27-03-2025,18:00,9
Ankara - Cankaya,27-03-2025,19:00,8
Ankara - Cankaya,27-03-2025,20:00,1
Ankara - Cankaya,27-03-2025,21:00,1
Ankara - Cankaya,27-03-2025,22:00,0
Ankara - Cankaya,27-03-2025,23:00,5
Izmir - Alsancak,27-03-2025,00:00,5
Izmir - Alsancak,27-03-2025,01:00,2
Izmir - Alsancak,27-03-2025,02:00,4
Izmir - Alsancak,27-03-2025,03:00,2
Izmir - Alsancak,27-03-2025,04:00,4
Izmir - Alsancak,27-03-2025,05:00,3
Izmir - Alsancak,27-03-2025,06:00,5
Izmir - Alsancak,27-03-2025,07:00,8
Izmir - Alsancak,27-03-2025,08:00,6
Izmir - Alsancak,27-03-2025,09:00,7
Izmir - Alsancak,27-03-2025,10:00,3
Izmir - Alsancak,27-03-2025,11:00,7
Izmir - Alsancak,27-03-2025,12:00,6
Izmir - Alsancak,27-03-2025,13:00,7
Izmir - Alsancak,27-03-2025,14:00,6
Izmir - Alsancak,27-03-2025,15:00,3
Izmir - Alsancak,27-03-2025,16:00,7
Izmir - Alsancak,27-03-2025,17:00,10
Izmir - Alsancak,27-03-2025,18:00,7
Izmir - Alsancak,27-03-2025,19:00,9
Izmir - Alsancak,27-03-2025,20:00,2
Izmir - Alsancak,27-03-2025,21:00,3
Izmir - Alsancak,27-03-2025,22:00,0
Izmir - Alsancak,27-03-2025,23:00,0
Bursa - Nilufer,27-03-2025,00:00,4
Bursa - Nilufer,27-03-2025,01:00,5
Bursa - Nilufer,27-03-2025,02:00,1
Bursa - Nilufer,27-03-2025,03:00,5
Bursa - Nilufer,27-03-2025,04:00,4
Bursa - Nilufer,27-03-2025,05:00,1
Bursa - Nilufer,27-03-2025,06:00,0
Bursa - Nilufer,27-03-2025,07:00,10
Bursa - Nilufer,27-03-2025,08:00,7
Bursa - Nilufer,27-03-2025,09:00,8
Bursa - Nilufer,27-03-2025,10:00,4
Bursa - Nilufer,27-03-2025,11:00,3
Bursa - Nilufer,27-03-2025,12:00,6
Bursa - Nilufer,27-03-2025,13:00,6
Bursa - Nilufer,27-03-2025,14:00,5
Bursa - Nilufer,27-03-2025,15:00,7
Bursa - Nilufer,27-03-2025,16:00,5
Bursa - Nilufer,27-03-2025,17:00,7
Bursa - Nilufer,27-03-2025,18:00,6
Bursa - Nilufer,27-03-2025,19:00,6
Bursa - Nilufer,27-03-2025,20:00,2
Bursa - Nilufer,27-03-2025,21:00,4
Bursa - Nilufer,27-03-2025,22:00,0
Bursa - Nilufer,27-03-2025,23:00,3
Istanbul - Kadikoy,28-03-2025,00:00,5
Istanbul - Kadikoy,28-03-2025,01:00,4
Istanbul - Kadikoy,28-03-2025,02:00,4
Istanbul - Kadikoy,28-03-2025,03:00,0
Istanbul - Kadikoy,28-03-2025,04:00,4
Istanbul - Kadikoy,28-03-2025,05:00,0
Istanbul - Kadikoy,28-03-2025,06:00,1
Istanbul - Kadikoy,28-03-2025,07:00,9
Istanbul - Kadikoy,28-03-2025,08:00,9
Istanbul - Kadikoy,28-03-2025,09:00,7
Istanbul - Kadikoy,28-03-2025,10:00,5
Istanbul - Kadikoy,28-03-2025,11:00,7
Istanbul - Kadikoy,28-03-2025,12:00,7
Istanbul - Kadikoy,28-03-2025,13:00,6
Istanbul - Kadikoy,28-03-2025,14:00,7
Istanbul - Kadikoy,28-03-2025,15:00,7
Istanbul - Kadikoy,28-03-2025,16:00,7
Istanbul - Kadikoy,28-03-2025,17:00,10
Istanbul - Kadikoy,28-03-2025,18:00,10
Istanbul - Kadikoy,28-03-2025,19:00,6
Istanbul - Kadikoy,28-03-2025,20:00,0
Istanbul - Kadikoy,28-03-2025,21:00,4
Istanbul - Kadikoy,28-03-2025,22:00,1
Istanbul - Kadikoy,28-03-2025,23:00,1
Istanbul - Besiktas,28-03-2025,00:00,5
Istanbul - Besiktas,28-03-2025,01:00,4
Istanbul - Besiktas,28-03-2025,02:00,4
Istanbul - Besiktas,28-03-2025,03:00,4
Istanbul - Besiktas,28-03-2025,04:00,3
Istanbul - Besiktas,28-03-2025,05:00,1
Istanbul - Besiktas,28-03-2025,06:00,4
Istanbul - Besiktas,28-03-2025,07:00,9
Istanbul - Besiktas,28-03-2025,08:00,10
Istanbul - Besiktas,28-03-2025,09:00,7
Istanbul - Besiktas,28-03-2025,10:00,7
Istanbul - Besiktas,28-03-2025,11:00,7
Istanbul - Besiktas,28-03-2025,12:00,7
Istanbul - Besiktas,28-03-2025,13:00,4
Istanbul - Besiktas,28-03-2025,14:00,6
Istanbul - Besiktas,28-03-2025,15:00,4
Istanbul - Besiktas,28-03-2025,16:00,4
Istanbul - Besiktas,28-03-2025,17:00,7
Istanbul - Besiktas,28-03-2025,18:00,9
Istanbul - Besiktas,28-03-2025,19:00,7
Istanbul - Besiktas,28-03-2025,20:00,3
Istanbul - Besiktas,28-03-2025,21:00,4
Istanbul - Besiktas,28-03-2025,22:00,4
Istanbul - Besiktas,28-03-2025,23:00,0
Ankara - Cankaya,28-03-2025,00:00,2
Ankara - Cankaya,28-03-2025,01:00,2
Ankara - Cankaya,28-03-2025,02:00,1
Ankara - Cankaya,28-03-2025,03:00,1
Ankara - Cankaya,28-03-2025,04:00,3
Ankara - Cankaya,28-03-2025,05:00,1
Ankara - Cankaya,28-03-2025,06:00,1
Ankara - Cankaya,28-03-2025,07:00,7
Ankara - Cankaya,28-03-2025,08:00,6
Ankara - Cankaya,28-03-2025,09:00,7
Ankara - Cankaya,28-03-2025,10:00,6
Ankara - Cankaya,28-03-2025,11:00,5
Ankara - Cankaya,28-03-2025,12:00,7
Ankara - Cankaya,28-03-2025,13:00,7
Ankara - Cankaya,28-03-2025,14:00,7
Ankara - Cankaya,28-03-2025,15:00,4
Ankara - Cankaya,28-03-2025,16:00,6
Ankara - Cankaya,28-03-2025,17:00,10
Ankara - Cankaya,28-03-2025,18:00,6
Ankara - Cankaya,28-03-2025,19:00,9
Ankara - Cankaya,28-03-2025,20:00,5
Ankara - Cankaya,28-03-2025,21:00,2
Ankara - Cankaya,28-03-2025,22:00,1
Ankara - Cankaya,28-03-2025,23:00,0
Izmir - Alsancak,28-03-2025,00:00,5
Izmir - Alsancak,28-03-2025,01:00,0
Izmir - Alsancak,28-03-2025,02:00,0
Izmir - Alsancak,28-03-2025,03:00,4
Izmir - Alsancak,28-03-2025,04:00,0
Izmir - Alsancak,28-03-2025,05:00,4
